# 1 Rayleigh ellipticity mode(s)
# 101 E1B.report
# Layered model 3: value=5.23715
# Mode 0
0.200885573645323 -0.741134949550287
0.205907712986456 -0.742294543324037
0.211055405811117 -0.743485098684377
0.216331790956395 -0.744707493186314
0.221740085730305 -0.745962631857712
0.227283587873562 -0.747251448189802
0.232965677570401 -0.748574905169765
0.238789819509662 -0.749933996357424
0.244759564997403 -0.751329747008292
0.250878554122338 -0.75276321524527
0.257150517975397 -0.754235493281459
0.263579280924781 -0.75574770869671
0.270168762947901 -0.757301025770646
0.276922982021598 -0.758896646875046
0.283846056572138 -0.760535813928722
0.290942207986442 -0.762219809918117
0.298215763186103 -0.763949960487068
0.305671157265755 -0.765727635599455
0.313312936197399 -0.767554251278546
0.321145759602334 -0.769431271427207
0.329174403592393 -0.771360209733319
0.337403763682202 -0.77334263166505
0.345838857774257 -0.775380156560874
0.354484829218614 -0.777474459819608
0.363346949949079 -0.779627275195952
0.372430623697806 -0.781840397207489
0.381741389290251 -0.784115683659371
0.391284924022507 -0.786455058293365
0.40106704712307 -0.788860513568367
0.411093723301147 -0.791334113579914
0.421371066383675 -0.793877997126721
0.431905343043267 -0.79649438093283
0.442702976619349 -0.799185563034441
0.453770551034833 -0.801953926341203
0.465114814810704 -0.804801942382267
0.476742685180971 -0.807732175248189
0.488661252310495 -0.810747285740477
0.500877783618258 -0.813850035741363
0.513399728208714 -0.817043292817239
0.526234721413932 -0.820330035070158
0.53939058944928 -0.823713356252716
0.552875354185512 -0.827196471162756
0.56669723804015 -0.830782721335457
0.580864668991154 -0.834475581051596
0.595386285715932 -0.838278663682085
0.610270942858831 -0.84219572839037
0.625527716430301 -0.846230687215722
0.641165909341059 -0.850387612562202
0.657195057074585 -0.854670745119788
0.67362493350145 -0.859084502246143
0.690465556838986 -0.863633486839516
0.707727195759961 -0.868322496735583
0.72542037565396 -0.873156534663362
0.743555885045309 -0.878140818798031
0.762144782171441 -0.883280793951241
0.781198401725727 -0.88858214344258
0.80072836176887 -0.894050801699118
0.820746570813092 -0.899692967633528
0.841265235083419 -0.905515118855124
0.862296865960505 -0.911524026772196
0.883854287609517 -0.917726772648705
0.905950644799755 -0.924130764682995
0.928599410919749 -0.930743756181571
0.951814396192743 -0.937573865080907
0.975609756097561 -0.944629593864177
1 -0.951919852538335
1.025 -0.959453981364267
1.050625 -0.967241775980707
1.076890625 -0.975293514029872
1.103812890625 -0.983619983574214
1.13140821289062 -0.99223251343689
1.15969341821289 -1.00114300560848
1.18868575366821 -1.01036396987355
1.21840289750992 -1.01990856082217
1.24886296994767 -1.02979061742373
1.28008454419636 -1.04002470535366
1.31208665780127 -1.05062616227729
1.3448888242463 -1.06161114630947
1.37851104485245 -1.07299668788373
1.41297382097377 -1.08480074528005
1.44829816649811 -1.09704226407597
1.48450562066056 -1.10974124080158
1.52161826117708 -1.12291879109401
1.5596587177065 -1.13659722266141
1.59865018564917 -1.15080011337904
1.6386164402904 -1.16555239485029
1.67958185129766 -1.18088044177161
1.7215713975801 -1.19681216744128
1.7646106825196 -1.21337712574539
1.80872594958259 -1.23060661993679
1.85394409832215 -1.24853381849227
1.90029270078021 -1.26719387828255
1.94780001829971 -1.28662407521518
1.9964950187572 -1.30686394240166
2.04640739422614 -1.32795541574845
2.09756757908179 -1.34994298666197
2.15000676855883 -1.37287386127306
2.2037569377728 -1.39679812520318
2.25885086121712 -1.42176891238274
2.31532213274755 -1.44784257575232
2.37320518606624 -1.47507885677779
2.4325353157179 -1.50354104952557
2.49334869861084 -1.53329615348471
2.55568241607611 -1.56441500727599
2.61957447647802 -1.596972392705
2.68506383838997 -1.63104709510058
2.75219043434972 -1.66672190127894
2.82099519520846 -1.70408351045171
2.89152007508867 -1.74322232552023
2.96380807696589 -1.78423208189837
3.03790327889003 -1.82720925754669
3.11385086086228 -1.87225219032109
3.19169713238384 -1.91945980580857
3.27148956069344 -1.96892982896486
3.35327679971077 -2.02075631408967
3.43710871970354 -2.07502627750965
3.52303643769613 -2.13181515279967
3.61111234863853 -2.19118070600392
3.7013901573545 -2.25315494439377
3.79392491128836 -2.31773342334868
3.88877303407057 -2.38486119987631
3.98599235992233 -2.45441449950122
4.08564216892039 -2.52617696463534
4.1877832231434 -2.59980916073834
4.29247780372198 -2.67480988048985
4.39978974881503 -2.75046780121634
4.50978449253541 -2.82580238451503
4.62252910484879 -2.89949384198617
4.73809233247002 -2.96980397212379
4.85654464078176 -3.03449335093206
4.97795825680131 -3.09074657090545
5.10240721322134 -3.1351268838184
5.22996739355187 -3.16359502136701
5.36071657839067 -3.17164343538909
5.49473449285044 -3.15461160660982
5.6321028551717 -3.10825140791211
5.77290542655099 -3.02958585161295
5.91722806221476 -2.91802959491824
6.06515876377013 -2.77660133699255
6.21678773286439 -2.612869792362
6.372207426186 -2.43909574678436
6.53151261184065 -2.27098202355452
6.69480042713666 -2.12471285324807
6.86217043781508 -2.0127792968793
